sale_price,on_sale,sku
1470.00,1,1268890-013
1470.00,1,1268890-014
1470.00,1,1268890-015
1470.00,1,1268890-016
1466.25,1,1277448-009
1466.25,1,1277448-010
1466.25,1,1277448-011
1466.25,1,1277448-012
1466.25,1,1277448-013
1466.25,1,1277448-014
1466.25,1,1277448-015
1466.25,1,1287846-005
1466.25,1,1320445-011
1466.25,1,1320445-012
1466.25,1,1320445-013
1466.25,1,1320445-014
1466.25,1,1320445-015
1465.04,,1291612-011
1465.04,,1291612-012
1465.04,,1291612-013
1465.04,,1291612-014
1465.04,,1291612-015
1465.04,,1291614-011
1465.04,,1291614-012
1465.04,,1291614-013
1465.04,,1291614-014
1465.04,,1291614-015
1463.63,1,1256297-011
1463.63,1,1256297-012
1463.63,1,1256297-013
1463.63,1,1256297-014
1462.50,1,1108964-005
1462.50,1,1169004-009
1462.50,1,1169004-010
1462.50,1,1169004-011
1462.50,1,1169004-012
1462.50,1,1169004-013
1462.50,1,1169004-014
1462.50,1,1169004-015
1462.50,1,1169004-016
1462.50,1,1185966-009
1462.50,1,1185966-010
1462.50,1,1185966-011
1462.50,1,1185966-012
1462.50,1,1185966-013
1462.50,1,1185966-014
1462.50,1,1185966-015
1462.50,1,1187946-005
1462.50,1,1202933-009
1462.50,1,1202933-010
1462.50,1,1202933-011
1462.50,1,1202933-012
1462.50,1,1202933-013
1462.50,1,1202933-014
1462.50,1,1202933-015
1462.50,1,1202947-009
1462.50,1,1202947-010
1462.50,1,1202947-011
1462.50,1,1202947-012
1462.50,1,1202947-013
1462.50,1,1202947-014
1462.50,1,1202947-015
1462.50,1,1202949-009
1462.50,1,1202949-010
1462.50,1,1202949-011
1462.50,1,1202949-012
1462.50,1,1202949-013
1462.50,1,1202949-014
1462.50,1,1202949-015
1462.50,1,1204442-010
1462.50,1,1204442-011
1462.50,1,1204442-012
1462.50,1,1204442-013
1462.50,1,1204442-014
1462.50,1,1204442-015
1462.50,1,1204442-016
1462.50,1,1219197-010
1462.50,1,1219197-011
1462.50,1,1219197-012
1462.50,1,1219197-013
1462.50,1,1219197-014
1462.50,1,1219197-015
1462.50,1,1219197-016
1462.50,1,1219201-009
1462.50,1,1219201-010
1462.50,1,1219201-011
1462.50,1,1219201-012
1462.50,1,1219201-013
1462.50,1,1219201-014
1462.50,1,1219201-015
1462.50,1,1222333-005
1462.50,1,1237706-009
1462.50,1,1237706-010
1462.50,1,1237706-011
1462.50,1,1237706-012
1462.50,1,1237706-013
1462.50,1,1237706-014
1462.50,1,1250612-005
1462.50,1,1252666-009
1462.50,1,1252666-010
1462.50,1,1252666-011
1462.50,1,1252666-012
1462.50,1,1252666-013
1462.50,1,1252666-014
1462.50,1,1252666-015
1462.50,1,1255361-009
1462.50,1,1255361-010
1462.50,1,1255361-011
1462.50,1,1255361-012
1462.50,1,1257019-010
1462.50,1,1257019-011
1462.50,1,1257019-012
1462.50,1,1257019-013
1462.50,1,1271108-009
1462.50,1,1271108-010
1462.50,1,1271108-011
1462.50,1,1271108-012
1462.50,1,1271108-013
1462.50,1,1271108-014
1462.50,1,1271108-015
1462.50,1,1284905-009
1462.50,1,1284905-010
1462.50,1,1284905-011
1462.50,1,1284905-012
1462.50,1,1284905-013
1462.50,1,1284905-014
1462.50,1,1287404-009
1462.50,1,1287404-010
1462.50,1,1287404-011
1462.50,1,1287404-012
1462.50,1,1287404-013
1462.50,1,1287404-014
1462.50,1,1287404-015
1462.50,1,1287404-016
1462.50,1,1287567-009
1462.50,1,1287567-010
1462.50,1,1287567-011
1462.50,1,1287567-012
1462.50,1,1287567-013
1462.50,1,1287567-014
1462.50,1,1287567-015
1462.50,1,1287567-016
1462.50,1,1288380-011
1462.50,1,1288380-012
1462.50,1,1288380-013
1462.50,1,1288380-014
1462.50,1,1288380-015
1462.50,1,1293687-005
1462.50,1,1295195-005
1462.50,1,1295659-010
1462.50,1,1295659-011
1462.50,1,1295659-012
1462.50,1,1295659-013
1462.50,1,1295659-014
1462.50,1,1295659-015
1462.50,1,1295667-010
1462.50,1,1295667-011
1462.50,1,1295667-012
1462.50,1,1295667-013
1462.50,1,1295667-014
1462.50,1,1295673-010
1462.50,1,1295673-011
1462.50,1,1295673-012
1462.50,1,1295673-013
1462.50,1,1295673-014
1462.50,1,1295685-010
1462.50,1,1295685-011
1462.50,1,1295685-012
1462.50,1,1295685-013
1462.50,1,1295685-014
1462.50,1,1295685-015
1462.50,1,1295688-010
1462.50,1,1295688-011
1462.50,1,1295688-012
1462.50,1,1295688-013
1462.50,1,1295688-014
1462.50,1,1295688-015
1462.50,1,1295688-016
1462.50,1,1295690-010
1462.50,1,1295690-011
1462.50,1,1295690-012
1462.50,1,1295690-013
1462.50,1,1295690-014
1462.50,1,1295690-015
1462.50,1,1295693-010
1462.50,1,1295693-011
1462.50,1,1295693-012
1462.50,1,1295693-013
1462.50,1,1295693-014
1462.50,1,1296119-010
1462.50,1,1296119-011
1462.50,1,1296119-012
1462.50,1,1296119-013
1462.50,1,1296119-014
1462.50,1,1296145-010
1462.50,1,1296145-011
1462.50,1,1296145-012
1462.50,1,1296145-013
1462.50,1,1296145-014
1462.50,1,1298582-005
1462.50,1,1299947-005
1462.50,1,1300545-010
1462.50,1,1300545-011
1462.50,1,1300545-012
1462.50,1,1300545-013
1462.50,1,1300545-014
1462.50,1,1306001-305
1458.75,,1256661-009
1458.75,,1256661-010
1458.75,,1256661-011
1458.75,,1256661-012
1458.75,,1256661-013
1458.75,,1325981-011
1458.75,,1325981-012
1458.75,,1325981-013
1458.75,,1325981-014
1458.75,,1325981-015
1455.00,,1101327-557
1455.00,,1101327-558
1455.00,,1294484-005
1455.00,,1294485-005
1455.00,,1301270-010
1455.00,,1301270-011
1455.00,,1301270-012
1455.00,,1301270-013
1455.00,,1301270-014
1455.00,,1301270-015
1455.00,,1304685-005
1455.00,,1312468-010
1455.00,,1312468-011
1455.00,,1312468-012
1455.00,,1312468-013
1455.00,,1312468-014
1455.00,,1312468-015
1451.25,,1270648-005
1447.50,,1162592-005
1447.50,,1171844-010
1447.50,,1171844-011
1447.50,,1171844-012
1447.50,,1171844-013
1447.50,,1171844-014
1447.50,,1171844-015
1447.50,,1207983-011
1447.50,,1207983-012
1447.50,,1207983-013
1447.50,,1207983-014
1447.50,,1207983-015
1447.50,,1217041-010
1447.50,,1217041-011
1447.50,,1217041-012
1447.50,,1217041-013
1447.50,,1217041-014
1447.50,,1217041-015
1447.50,,1217041-016
1447.50,,1217041-017
1447.50,,1293805-005
1447.50,,1312435-010
1447.50,,1312435-011
1447.50,,1312435-012
1447.50,,1312435-013
1447.50,,1312435-014
1447.50,,1312435-015
1447.50,,1326018-005
1447.50,,1326019-005
1443.75,,1144005-012
1443.75,,1144005-013
1443.75,,1144005-014
1440.00,,1200874-005
1440.00,,1200875-005
1440.00,,1287118-009
1440.00,,1287118-010
1440.00,,1287118-011
1440.00,,1287118-012
1440.00,,1287118-013
1440.00,,1287118-014
1440.00,,1287118-015
1440.00,,1289098-009
1440.00,,1289098-010
1440.00,,1289098-011
1440.00,,1289098-012
1440.00,,1289098-013
1440.00,,1289098-014
1440.00,,1289098-015
1436.25,1,1151346-010
1436.25,1,1151346-011
1436.25,1,1151346-012
1436.25,1,1151346-013
1436.25,1,1151346-014
1436.25,1,1151484-005
1436.25,1,1288995-010
1436.25,1,1288995-011
1436.25,1,1288995-012
1436.25,1,1288995-013
1436.25,1,1288995-014
1436.25,1,1316623-005
1432.50,1,1182417-005
1432.50,1,1251859-010
1432.50,1,1251859-011
1432.50,1,1251859-012
1432.50,1,1251859-013
1432.50,1,1251859-014
1432.50,1,1251859-015
1432.50,1,1251859-016
1432.50,1,1251861-011
1432.50,1,1251861-012
1432.50,1,1251861-013
1432.50,1,1251861-014
1432.50,1,1251861-015
1432.50,1,1300547-011
1432.50,1,1300547-012
1432.50,1,1300547-013
1432.50,1,1300547-014
1432.50,1,1300547-015
1428.75,1,1199714-010
1428.75,1,1199714-011
1428.75,1,1199714-012
1428.75,1,1199714-013
1428.75,1,1199714-014
1428.75,1,1285508-005
1425.00,1,1107054-005
1425.00,1,1180509-005
1425.00,1,1180510-005
1425.00,1,1190314-005
1425.00,1,1198004-005
1425.00,1,1217095-005
1425.00,1,1217096-005
1425.00,1,1230926-005
1425.00,1,1235120-011
1425.00,1,1235120-012
1425.00,1,1235120-013
1425.00,1,1235120-014
1425.00,1,1235120-015
1425.00,1,1238369-011
1425.00,1,1238369-012
1425.00,1,1238369-013
1425.00,1,1238369-014
1425.00,1,1241261-005
1425.00,1,1241763-005
1425.00,1,1241765-005
1425.00,1,1241766-005
1425.00,1,1242347-005
1425.00,1,1244924-2816
1425.00,1,1284757-005
1425.00,1,1312809-011
1425.00,1,1312809-012
1425.00,1,1312809-013
1425.00,1,1312809-014
1425.00,1,1313056-005
1425.00,1,1313057-005
1425.00,1,1313058-005
1421.25,1,1088641-010
1421.25,1,1088641-011
1421.25,1,1088641-012
1421.25,1,1088641-013
1421.25,1,1088641-014
1421.25,1,1088641-015
1421.25,1,1091685-010
1421.25,1,1091685-011
1421.25,1,1091685-012
1421.25,1,1091685-013
1421.25,1,1091685-014
1421.25,1,1091685-015
1421.25,1,1275284-010
1421.25,1,1275284-011
1421.25,1,1275284-012
1421.25,1,1275284-013
1421.25,1,1275284-014
1421.25,1,1275284-015
1421.25,1,1275284-016
1421.25,1,1284874-008
1421.25,1,1284874-009
1421.25,1,1284874-010
1421.25,1,1284874-011
1421.25,1,1284874-012
1421.25,1,1284874-013
1421.25,1,1284874-014
1421.25,1,1284874-015
1421.25,1,1284875-008
1421.25,1,1284875-009
1421.25,1,1284875-010
1421.25,1,1284875-011
1421.25,1,1284875-012
1421.25,1,1284875-013
1421.25,1,1284875-014
1421.25,1,1284875-015
1421.25,1,1296820-005
1421.25,1,1296821-005
1417.50,1,1108975-005
1417.50,1,1116440-005
1417.50,1,1120484-005
1417.50,1,1120485-005
1417.50,1,1197974-005
1417.50,1,1207744-005
1417.50,1,1215529-005
1417.50,1,1232955-005
1417.50,1,1241066-005
1417.50,1,1254112-010
1417.50,1,1254112-011
1417.50,1,1254112-012
1417.50,1,1254112-013
1417.50,1,1254112-014
1417.50,1,1254112-015
1417.50,1,1278560-005
1417.50,1,1293696-005
1417.50,1,1293697-005
1417.50,1,1293709-005
1417.50,1,1293710-005
1417.50,1,1293787-005
1417.50,1,1295168-005
1417.50,1,1295170-005
1417.50,1,1300569-005
1417.50,1,1303240-009
1417.50,1,1303240-010
1417.50,1,1303240-011
1417.50,1,1303240-012
1417.50,1,1303240-013
1417.50,1,1303240-014
1417.50,1,1303240-015
1417.50,1,1303240-016
1417.50,1,1303752-011
1417.50,1,1303752-012
1417.50,1,1303752-013
1417.50,1,1303752-014
1417.50,1,1303752-015
1417.50,1,1324369-005
1417.50,1,1324380-005
1417.27,1,1291617-011
1417.27,1,1291617-012
1417.27,1,1291617-013
1417.27,1,1291617-014
1417.27,1,1291617-015
1413.75,1,1206466-010
1413.75,1,1206466-011
1413.75,1,1206466-012
1413.75,1,1206466-013
1413.75,1,1206466-014
1413.75,1,1206466-015
1413.75,1,1218085-010
1413.75,1,1218085-011
1413.75,1,1218085-012
1413.75,1,1218085-013
1413.75,1,1240464-005
1413.75,1,1283495-005
1410.00,1,1108976-005
1410.00,1,1136727-005
1410.00,1,1221126-009
1410.00,1,1221126-010
1410.00,1,1221126-011
1410.00,1,1221126-012
1410.00,1,1221126-013
1410.00,1,1221126-014
1410.00,1,1221126-015
1410.00,1,1221126-016
1410.00,1,1221132-009
1410.00,1,1221132-010
1410.00,1,1221132-011
1410.00,1,1221132-012
1410.00,1,1221132-013
1410.00,1,1221132-014
1410.00,1,1221132-015
1410.00,1,1221132-016
1410.00,1,1312203-005
1406.25,1,1225849-3072
1406.25,1,1225849-3073
1406.25,1,1225849-3074
1406.25,1,1225849-3079
1406.25,1,1225849-3085
1406.25,1,1225849-3086
1406.25,1,1225849-3091
1406.25,1,1225849-3097
1406.25,1,1225849-3098
1406.25,1,1225849-3103
1406.25,1,1225849-3109
1406.25,1,1225849-3115
1406.25,1,1225849-3121
1406.25,1,1225849-3127
1406.25,1,1225849-3128
1406.25,1,1225849-3133
1406.25,1,1225849-3134
1406.25,1,1225849-3139
1406.25,1,1225849-3140
1406.25,1,1225849-3144
1406.25,1,1225849-3145
1406.25,1,1225849-3146
1406.25,1,1225849-3151
1406.25,1,1225849-3152
1406.25,1,1225849-3157
1406.25,1,1225849-3163
1406.25,1,1225849-3175
1406.25,1,1225849-3180
1406.25,1,1225849-3181
1406.25,1,1225849-3182
1406.25,1,1225849-3187
1406.25,1,1225849-3199
1406.25,1,1266532-009
1406.25,1,1266532-010
1406.25,1,1266532-011
1406.25,1,1266532-012
1406.25,1,1266532-013
1406.25,1,1275282-010
1406.25,1,1275282-011
1406.25,1,1275282-012
1406.25,1,1275282-013
1406.25,1,1275282-014
1406.25,1,1275282-015
1402.50,1,1207977-011
1402.50,1,1207977-012
1402.50,1,1207977-013
1402.50,1,1207977-014
1402.50,1,1207977-015
1402.50,1,1214440-666
1402.50,1,1214440-670
1398.75,1,1194350-022
1398.75,1,1194350-024
1398.75,1,1194350-025
1398.75,1,1194350-027
1398.75,1,1194350-029
1398.75,1,1194350-031
1398.75,1,1237448-011
1398.75,1,1237448-012
1398.75,1,1237452-024
1398.75,1,1237452-160
1398.75,1,1237452-650
1398.75,1,1259401-012
1398.75,1,1259401-013
1398.75,1,1259401-014
1398.75,1,1277740-021
1398.75,1,1277740-022
1398.75,1,1277740-024
1398.75,1,1298537-010
1398.75,1,1298537-011
1398.75,1,1298537-012
1398.75,1,1298537-013
1398.75,1,1298537-014
1398.75,1,1298537-015
1398.75,1,1298537-016
1395.00,1,1174852-010
1395.00,1,1174852-011
1395.00,1,1174852-012
1395.00,1,1174852-013
1395.00,1,1174852-014
1395.00,1,1174852-015
1395.00,1,1241139-2960
1395.00,1,1241139-2961
1395.00,1,1241139-2962
1395.00,1,1241139-2963
1395.00,1,1241139-2964
1395.00,1,1241139-2969
1395.00,1,1241139-2970
1395.00,1,1241139-2971
1395.00,1,1241139-2972
1395.00,1,1241139-2973
1395.00,1,1241139-2977
1395.00,1,1241139-2978
1395.00,1,1276013-010
1395.00,1,1276013-011
1395.00,1,1276013-012
1395.00,1,1276013-013
1395.00,1,1276013-014
1395.00,1,1276013-015
1395.00,1,1276013-016
1395.00,1,1276026-011
1395.00,1,1276026-012
1395.00,1,1276026-013
1395.00,1,1276026-014
1395.00,1,1297647-005
1395.00,1,1317900-2600
1391.25,1,1206490-010
1391.25,1,1206490-011
1391.25,1,1206490-012
1391.25,1,1206490-013
1391.25,1,1206490-014
1391.25,1,1206490-015
1391.25,1,1206493-010
1391.25,1,1206493-011
1391.25,1,1206493-012
1391.25,1,1206493-013
1391.25,1,1206493-014
1391.25,1,1206493-015
1391.25,1,1293682-005
1391.25,1,1293684-005
1391.25,1,1293692-005
1391.25,1,1293693-005
1391.25,1,1293784-005
1391.25,1,1293796-005
1391.25,1,1295196-005
1391.25,1,1295205-005
1391.25,1,1295212-005
1387.50,1,1104027-005
1387.50,1,1159234-005
1387.50,1,1163851-005
1387.50,1,1183560-010
1387.50,1,1183560-011
1387.50,1,1183560-012
1387.50,1,1183560-013
1387.50,1,1183560-014
1387.50,1,1183560-015
1387.50,1,1183560-016
1387.50,1,1202478-010
1387.50,1,1202478-011
1387.50,1,1202478-012
1387.50,1,1202478-013
1387.50,1,1202478-014
1387.50,1,1202478-015
1387.50,1,1202478-016
1387.50,1,1206496-010
1387.50,1,1206496-011
1387.50,1,1206496-012
1387.50,1,1206496-013
1387.50,1,1206496-014
1387.50,1,1206496-015
1387.50,1,1207971-011
1387.50,1,1207971-012
1387.50,1,1207971-013
1387.50,1,1207971-014
1387.50,1,1207971-015
1387.50,1,1219583-005
1387.50,1,1240918-005
1387.50,1,1256084-009
1387.50,1,1256084-010
1387.50,1,1256084-011
1387.50,1,1256084-012
1387.50,1,1256084-013
1387.50,1,1256084-014
1387.50,1,1256094-009
1387.50,1,1256094-010
1387.50,1,1256094-011
1387.50,1,1256094-012
1387.50,1,1256094-013
1387.50,1,1256094-014
1387.50,1,1259676-005
1387.50,1,1260018-005
1387.50,1,1269181-005
1387.50,1,1292810-010
1387.50,1,1292810-011
1387.50,1,1292810-012
1387.50,1,1292810-013
1387.50,1,1292810-014
1387.50,1,1295662-010
1387.50,1,1295662-011
1387.50,1,1295662-012
1387.50,1,1295662-013
1387.50,1,1295662-014
1387.50,1,1295662-015
1387.50,1,1295686-010
1387.50,1,1295686-011
1387.50,1,1295686-012
1387.50,1,1295686-013
1387.50,1,1295686-014
1387.50,1,1295686-015
1387.50,1,1295686-016
1387.50,1,1296156-005
1387.50,1,1296161-005
1387.50,1,1296176-005
1387.50,1,1296177-005
1387.50,1,1299536-005
1387.50,1,1299606-010
1387.50,1,1299606-011
1387.50,1,1299606-012
1387.50,1,1299606-013
1387.50,1,1299606-014
1387.50,1,1303105-009
1387.50,1,1303105-010
1387.50,1,1303105-011
1387.50,1,1303105-012
1387.50,1,1303105-013
1387.50,1,1312314-010
1387.50,1,1312314-011
1387.50,1,1312314-012
1387.50,1,1312314-013
1387.50,1,1312314-014
1387.50,1,714537-009
1387.50,1,714537-010
1387.50,1,714537-011
1387.50,1,714537-012
1387.50,1,714537-013
1387.50,1,714537-014
1387.50,1,714537-015
1383.75,,1285498-005
1383.00,,1201102-009
1383.00,,1201102-010
1383.00,,1201102-011
1383.00,,1201102-012
1383.00,,1201102-013
1383.00,,1201102-014
1380.00,,1161104-011
1380.00,,1161104-012
1380.00,,1161104-013
1380.00,,1161104-014
1380.00,,1161104-015
1380.00,,1290814-010
1380.00,,1290814-011
1380.00,,1290814-012
1380.00,,1290814-013
1380.00,,1290814-014
1380.00,,1301290-009
1380.00,,1301290-010
1380.00,,1301290-011
1380.00,,1301290-012
1380.00,,1301290-013
1380.00,,1301290-014
1380.00,,1301290-015
1377.00,,1232480-011
1377.00,,1232480-012
1377.00,,1232480-013
1377.00,,1232480-014
1377.00,,1232480-015
1377.00,,1232480-016
1377.00,,1232480-017
1377.00,,1232480-018
1377.00,,1256843-011
1377.00,,1256843-012
1377.00,,1256843-013
1377.00,,1256843-014
1377.00,,1256843-015
1377.00,,1256843-016
1377.00,,1256843-017
1377.00,,1256843-018
1376.25,,1242572-009
1376.25,,1242572-010
1376.25,,1242572-011
1376.25,,1242572-012
1376.25,,1242572-013
1376.25,,1242572-014
1376.25,,1242572-015
1372.50,,1178287-005
1372.50,,1288019-010
1372.50,,1288019-011
1372.50,,1288019-012
1372.50,,1288019-013
1372.50,,1288019-014
1372.50,,1288019-015
1372.50,,1292690-2816
1372.50,,1292690-2818
1372.50,,1292690-2819
1372.50,,1292690-2822
1372.50,,1299256-005
1372.50,,1300218-010
1372.50,,1300218-011
1372.50,,1300218-012
1372.50,,1300218-013
1372.50,,1300218-014
1368.75,,1289094-010
1368.75,,1289094-011
1368.75,,1289094-012
1368.75,,1289094-013
1368.75,,1289094-014
1368.75,,1292106-010
1368.75,,1292106-011
1368.75,,1292106-012
1368.75,,1292106-013
1368.75,,1292106-014
1368.75,,1292106-015
1368.75,,1292106-016
1368.75,,1292106-017
1368.75,,1292108-010
1368.75,,1292108-011
1368.75,,1292108-012
1368.75,,1292108-013
1368.75,,1292108-014
1368.75,,1292108-015
1368.75,,1292108-016
1368.75,,1292108-017
1368.75,,1307794-011
1368.75,,1307794-012
1368.75,,1307794-013
1368.75,,1307794-014
1365.00,,1161118-011
1365.00,,1161118-012
1365.00,,1161118-013
1365.00,,1161118-014
1365.00,,1161118-015
1365.00,,1221127-009
1365.00,,1221127-010
1365.00,,1221127-011
1365.00,,1221127-012
1365.00,,1221127-013
1365.00,,1221127-014
1365.00,,1221127-015
1365.00,,1221128-009
1365.00,,1221128-010
1365.00,,1221128-011
1365.00,,1221128-012
1365.00,,1221128-013
1365.00,,1221128-014
1365.00,,1221128-015
1365.00,,1221128-016
1365.00,,1280121-005
1365.00,,1312441-010
1365.00,,1312441-011
1365.00,,1312441-012
1365.00,,1312441-013
1365.00,,1312441-014
1365.00,,1312441-015
1361.25,1,1238010-005
1361.25,1,1251842-010
1361.25,1,1251842-011
1361.25,1,1251842-012
1361.25,1,1251842-013
1361.25,1,1251842-014
1361.25,1,1251842-015
1361.25,1,1251842-016
1361.25,1,1251857-010
1361.25,1,1251857-011
1361.25,1,1251857-012
1361.25,1,1251857-013
1361.25,1,1251857-014
1361.25,1,1251857-015
1361.25,1,1251857-016
1361.25,1,1259282-005
1360.50,,1204154-012
1360.50,,1204154-013
1360.50,,1204154-014
1360.50,,1204154-015
1360.50,,1204154-016
1357.50,1,1215534-005
1357.50,1,1219203-009
1357.50,1,1219203-010
1357.50,1,1219203-011
1357.50,1,1219203-012
1357.50,1,1219203-013
1357.50,1,1219203-014
1357.50,1,1219203-015
1357.50,1,1236950-005
1357.50,1,1245740-005
1357.50,1,1280966-005
1357.50,1,1285622-210
1357.50,1,1285622-211
1356.00,1,1160629-011
1356.00,1,1160629-012
1356.00,1,1160629-013
1356.00,1,1160629-014
1356.00,1,1160629-015
1356.00,1,1240526-010
1356.00,1,1240526-011
1356.00,1,1240526-012
1353.75,1,1241058-012
1353.75,1,1241058-013
1353.75,1,1255567-311
1353.75,1,1256428-005
1353.75,1,1256447-005
1353.75,1,1303754-010
1353.75,1,1303754-011
1353.75,1,1303754-012
1353.75,1,1303754-013
1353.75,1,1303754-014
1353.75,1,1303754-015
1353.75,1,1303777-011
1353.75,1,1303777-012
1353.75,1,1303777-013
1353.75,1,1303777-014
1353.75,1,1303777-015
1353.75,1,1304594-005
1353.75,1,1304595-005
1353.75,1,1304596-005
1350.00,1,1100922-005
1350.00,1,1104775-009
1350.00,1,1104775-010
1350.00,1,1104775-011
1350.00,1,1104775-012
1350.00,1,1104775-013
1350.00,1,1104775-014
1350.00,1,1104775-015
1350.00,1,1152974-005
1350.00,1,1152976-005
1350.00,1,1155031-009
1350.00,1,1155031-010
1350.00,1,1155031-011
1350.00,1,1155031-012
1350.00,1,1155031-013
1350.00,1,1155031-014
1350.00,1,1155031-015
1350.00,1,1155031-016
1350.00,1,1164098-005
1350.00,1,1164112-005
1350.00,1,1179277-2819
1350.00,1,1179277-2822
1350.00,1,1209794-005
1350.00,1,1239082-005
1350.00,1,1240286-005
1350.00,1,1250613-005
1350.00,1,1260001-005
1350.00,1,1270644-005
1350.00,1,1287406-009
1350.00,1,1287406-010
1350.00,1,1287406-011
1350.00,1,1287406-012
1350.00,1,1287406-013
1350.00,1,1287406-014
1350.00,1,1287406-015
1350.00,1,1287406-016
1350.00,1,1287408-009
1350.00,1,1287408-010
1350.00,1,1287408-011
1350.00,1,1287408-012
1350.00,1,1287408-013
1350.00,1,1287408-014
1350.00,1,1287408-015
1350.00,1,1287408-016
1350.00,1,1288746-005
1350.00,1,1296170-005
1350.00,1,1296374-005
1350.00,1,1311912-005
1350.00,1,1324643-005
1350.00,1,1339180-005
1350.00,1,890558-005
1349.25,1,1271120-011
1349.25,1,1271120-012
1349.25,1,1271120-013
1349.25,1,1271120-014
1349.25,1,1271120-015
1349.25,1,1271120-016
1349.25,1,1271120-017
1349.25,1,1271120-018
1346.25,1,1185174-005
1346.25,1,1254035-011
1346.25,1,1254035-012
1346.25,1,1254035-013
1346.25,1,1254035-014
1346.25,1,1254045-010
1346.25,1,1254045-011
1346.25,1,1254045-012
1346.25,1,1254045-013
1346.25,1,1254045-014
1346.25,1,1254045-015
1346.25,1,1287613-010
1346.25,1,1287613-011
1346.25,1,1287613-012
1346.25,1,1287613-013
1346.25,1,1287613-014
1346.25,1,1287613-015
1346.25,1,1287613-016
1346.25,1,1293680-005
1346.25,1,1295191-005
1346.25,1,1295192-005
1346.25,1,1295208-005
1346.25,1,1297276-010
1346.25,1,1297276-011
1346.25,1,1297276-012
1346.25,1,1297276-013
1346.25,1,1297276-014
1346.25,1,1297276-015
1346.25,1,1303112-009
1346.25,1,1303112-010
1346.25,1,1303112-011
1346.25,1,1303112-012
1346.25,1,1303112-013
1346.25,1,1303112-014
1346.25,1,1309331-005
1342.50,1,1298156-010
1342.50,1,1298156-011
1342.50,1,1298156-012
1342.50,1,1298156-013
1342.50,1,1298156-014
1342.50,1,1298156-015
1342.50,1,1298156-016
1342.50,1,1298156-017
1342.50,1,1298172-012
1342.50,1,1298172-013
1342.50,1,1298172-014
1342.50,1,1298172-015
1342.50,1,1304172-009
1342.50,1,1304172-010
1342.50,1,1304172-011
1342.50,1,1304172-012
1342.50,1,1304172-013
1338.75,1,1240167-009
1338.75,1,1240167-010
1338.75,1,1240167-011
1338.75,1,1240167-012
1338.75,1,1240167-013
1338.75,1,1240167-014
1338.75,1,1256653-011
1338.75,1,1256653-012
1338.75,1,1256653-013
1338.75,1,1256653-014
1338.75,1,1306983-010
1338.75,1,1306983-011
1338.75,1,1306983-012
1338.75,1,1306983-013
1338.75,1,1306983-014
1338.75,1,1306983-015
1338.75,1,1306983-016
1338.75,1,1306983-017
1338.00,,1203655-011
1338.00,,1203655-012
1338.00,,1203655-013
1338.00,,1203655-014
1335.00,1,1205538-005
1335.00,1,1222144-005
1335.00,1,1263720-011
1335.00,1,1263720-012
1335.00,1,1263720-013
1335.00,1,1263720-014
1335.00,1,1263720-015
1335.00,1,1263723-011
1335.00,1,1263723-012
1335.00,1,1263723-013
1335.00,1,1263723-014
1335.00,1,1263723-015
1335.00,1,1278239-009
1335.00,1,1278239-010
1335.00,1,1278239-011
1335.00,1,1278239-012
1335.00,1,1278239-013
1335.00,1,1278239-014
1335.00,1,1278239-015
1335.00,1,1279795-009
1335.00,1,1279795-010
1335.00,1,1279795-011
1335.00,1,1279795-012
1335.00,1,1279795-013
1335.00,1,1279795-014
1335.00,1,1290815-011
1335.00,1,1290815-012
1335.00,1,1290815-013
1335.00,1,1290815-014
1335.00,1,1298534-010
1335.00,1,1298534-011
1335.00,1,1298534-012
1335.00,1,1298534-013
1335.00,1,1298534-014
1335.00,1,1298534-015
1335.00,1,1298534-016
1335.00,1,1319593-008
1335.00,1,1319593-009
1335.00,1,1319593-010
1335.00,1,1319593-011
1335.00,1,1319593-012
1335.00,1,1319593-013
1335.00,1,1319593-014
1332.00,1,1235101-011
1332.00,1,1235101-012
1332.00,1,1235101-013
1332.00,1,1235101-014
1331.25,1,1199750-010
1331.25,1,1199750-011
1331.25,1,1199750-012
1331.25,1,1199750-013
1331.25,1,1199750-014
1331.25,1,1199750-015
1331.25,1,1280876-005
1331.25,1,1280877-005
1331.25,1,1283270-666
1331.25,1,1292808-010
1331.25,1,1292808-011
1331.25,1,1292808-012
1331.25,1,1292808-013
1331.25,1,1292808-014
1331.25,1,1292808-015
1327.50,1,1084517-009
1327.50,1,1084517-010
1327.50,1,1084517-011
1327.50,1,1084517-012
1327.50,1,1084517-013
1327.50,1,1084517-014
1327.50,1,1084517-015
1327.50,1,1237353-005
1327.50,1,1237440-021
1327.50,1,1237440-024
1327.50,1,1237440-160
1327.50,1,1237440-650
1327.50,1,1304704-021
1327.50,1,1304704-024
1327.50,1,1304704-160
1327.50,1,1312039-010
1327.50,1,1312039-011
1327.50,1,1312039-012
1327.50,1,1312039-013
1327.50,1,1312039-014
1327.50,1,1312039-015
1327.50,1,1312039-016
1327.50,1,1312039-017
1327.50,1,1312039-018
1327.50,1,1325907-010
1327.50,1,1325907-011
1327.50,1,1325907-012
1327.50,1,1325907-013
1327.50,1,1325907-014
1327.50,1,1325907-015
1323.75,1,1143377-005
1323.75,1,1288037-010
1323.75,1,1288037-011
1323.75,1,1288037-012
1323.75,1,1288037-013
1323.75,1,1288037-014
1323.75,1,1288037-015
1323.75,1,1312216-005
